,wc_B,wc_A,lat_A,lat_B,lng_A,lng_B
1118,48952.488,48623.205,32.42122241,32.42122241,-104.12881744,-104.12881744
1119,48997.766,48668.172,32.42132421,32.42132421,-104.12890066,-104.12890066
1120,49043.043,48713.162,32.42142591,32.42142591,-104.12898425,-104.12898425
1121,49088.306,48758.151,32.42152743,32.42152743,-104.129068,-104.129068
1122,49133.578,48803.14,32.42162935,32.42162935,-104.12915118,-104.12915118
1123,49170.241,48839.57,32.42171206,32.42171206,-104.12921821,-104.12921821
1124,49215.287,48884.341,32.42181314,32.42181314,-104.12930167,-104.12930167
1125,49260.56,48929.319,32.4219143,32.4219143,-104.12938598,-104.12938598
1126,49305.822,48974.297,32.42201545,32.42201545,-104.12947041,-104.12947041
1127,49351.069,49019.286,32.4221172,32.4221172,-104.12955395,-104.12955395
1128,49396.336,49064.297,32.42221968,32.42221968,-104.1296363,-104.1296363
1129,49441.602,49109.297,32.4223222,32.4223222,-104.12971855,-104.12971855
1130,49486.874,49154.352,32.42242409,32.42242409,-104.12980213,-104.12980213
1131,49512.31,49179.668,32.4224811,32.4224811,-104.12984956,-104.12984956
1132,49557.577,49224.679,32.42258213,32.42258213,-104.12993441,-104.12993441
1133,49602.859,49269.734,32.42268323,32.42268323,-104.13001937,-104.13001937
1134,49648.101,49314.723,32.4227848,32.4227848,-104.13010323,-104.13010323
1135,49693.368,49359.745,32.42288669,32.42288669,-104.13018665,-104.13018665
1136,49738.63,49404.767,32.42298824,32.42298824,-104.13027066,-104.13027066
1137,49783.902,49449.788,32.42308945,32.42308945,-104.1303553,-104.1303553
1138,49823.234,49488.915,32.42317756,32.42317756,-104.13042851,-104.13042851
1139,49868.481,49533.915,32.42327844,32.42327844,-104.13051351,-104.13051351
1140,49913.743,49578.893,32.42337974,32.42337974,-104.13059767,-104.13059767
1141,49958.981,49623.893,32.42348102,32.42348102,-104.13068201,-104.13068201
1142,50004.228,49668.861,32.4235823,32.4235823,-104.13076611,-104.13076611
1143,50029.576,49694.057,32.42363908,32.42363908,-104.13081327,-104.13081327
1144,50057.604,49721.885,32.42370177,32.42370177,-104.13086533,-104.13086533
1145,50102.856,49766.841,32.42380317,32.42380317,-104.13094921,-104.13094921
1146,50148.083,49811.775,32.42390469,32.42390469,-104.13103278,-104.13103278
1147,50193.291,49856.754,32.42400622,32.42400622,-104.13111662,-104.13111662
1148,50238.509,49901.721,32.42410783,32.42410783,-104.13120027,-104.13120027
1149,50283.713,49946.688,32.42420944,32.42420944,-104.13128385,-104.13128385
1150,50328.926,49991.655,32.42431069,32.42431069,-104.13136812,-104.13136812
1151,50374.111,50036.612,32.42441197,32.42441197,-104.13145218,-104.13145218
1152,50419.383,50081.568,32.42451375,32.42451375,-104.13153542,-104.13153542
1153,50464.616,50126.524,32.42461512,32.42461512,-104.13161934,-104.13161934
1154,50509.869,50171.492,32.42471634,32.42471634,-104.13170365,-104.13170365
1155,50555.109,50216.437,32.42481768,32.42481768,-104.13178764,-104.13178764
1156,50600.379,50261.383,32.42491919,32.42491919,-104.13187132,-104.13187132
1157,50645.636,50306.339,32.42502081,32.42502081,-104.13195483,-104.13195483
1158,50690.917,50351.284,32.42512231,32.42512231,-104.13203847,-104.13203847
1159,50736.179,50396.241,32.42522347,32.42522347,-104.13212276,-104.13212276
1160,50781.431,50441.186,32.42532459,32.42532459,-104.13220708,-104.13220708
1161,50826.683,50486.121,32.42542577,32.42542577,-104.13229125,-104.13229125
1162,50871.94,50531.066,32.42552766,32.42552766,-104.13237427,-104.13237427
1163,50917.232,50576.022,32.42562972,32.42562972,-104.1324571,-104.1324571
1164,50962.464,50620.968,32.42573175,32.42573175,-104.13253982,-104.13253982
1165,51007.692,50665.902,32.42583369,32.42583369,-104.13262267,-104.13262267
1166,51050.063,50707.977,32.42592865,32.42592865,-104.13270112,-104.13270112
1167,51095.325,50752.933,32.42603061,32.42603061,-104.13278398,-104.13278398
1168,51140.572,50797.889,32.42613263,32.42613263,-104.13286687,-104.13286687
1169,51185.819,50842.857,32.42623444,32.42623444,-104.13295018,-104.13295018
1170,51231.052,50887.813,32.42633633,32.42633633,-104.1330332,-104.1330332
1171,51276.246,50932.78,32.42643835,32.42643835,-104.13311613,-104.13311613
1172,51321.444,50977.737,32.42654017,32.42654017,-104.13319929,-104.13319929
1173,51356.762,51012.857,32.4266196,32.4266196,-104.13326451,-104.13326451
1174,51401.946,51057.824,32.42672132,32.42672132,-104.13334794,-104.13334794
1175,51447.179,51102.791,32.42682287,32.42682287,-104.13343165,-104.13343165
1176,51492.393,51147.791,32.42692487,32.42692487,-104.13351476,-104.13351476
1177,51537.616,51192.769,32.42702691,32.42702691,-104.13359771,-104.13359771
1178,51582.829,51237.748,32.42712867,32.42712867,-104.13368108,-104.13368108
1179,51628.062,51282.737,32.4272309,32.4272309,-104.13376382,-104.13376382
1180,51673.304,51327.726,32.42733316,32.42733316,-104.1338464,-104.1338464
1181,51718.546,51372.715,32.42743558,32.42743558,-104.13392872,-104.13392872
1182,51763.808,51417.704,32.42753798,32.42753798,-104.13401107,-104.13401107
1183,51809.046,51462.693,32.42764008,32.42764008,-104.13409403,-104.13409403
1184,51854.298,51507.704,32.42774162,32.42774162,-104.13417797,-104.13417797
1185,51899.594,51552.66,32.42784308,32.42784308,-104.13426178,-104.13426178
1186,51944.826,51597.573,32.42794447,32.42794447,-104.13434541,-104.13434541
1187,51990.093,51642.508,32.42804638,32.42804638,-104.13442832,-104.13442832
1188,52035.35,51687.442,32.42814834,32.42814834,-104.13451117,-104.13451117
1189,52080.607,51732.387,32.42825031,32.42825031,-104.13459411,-104.13459411
1190,52125.869,51777.344,32.42835215,32.42835215,-104.13467717,-104.13467717
1191,52171.131,51822.289,32.42845383,32.42845383,-104.13476031,-104.13476031
1192,52216.383,51867.257,32.42855502,32.42855502,-104.13484443,-104.13484443
1193,52261.675,51912.235,32.42865664,32.42865664,-104.13492795,-104.13492795
1194,52306.927,51957.191,32.42875846,32.42875846,-104.13501113,-104.13501113
1195,52352.189,52002.147,32.42885995,32.42885995,-104.13509485,-104.13509485
1196,52397.421,52047.104,32.42896192,32.42896192,-104.13517767,-104.13517767
1197,52442.673,52092.082,32.42906428,32.42906428,-104.13526,-104.13526
1198,52466.352,52115.608,32.4291176,32.4291176,-104.13530347,-104.13530347
1199,52505.626,52154.658,32.4292054,32.4292054,-104.13537677,-104.13537677
1200,52511.865,52160.848,32.42921936,32.42921936,-104.13538832,-104.13538832
1201,52557.122,52205.816,32.4293211,32.4293211,-104.13547175,-104.13547175
1202,52602.326,52250.75,32.42942299,32.42942299,-104.1355546,-104.1355546
1203,52647.534,52295.706,32.42952419,32.42952419,-104.13563874,-104.13563874
1204,52692.763,52340.63,32.42962549,32.42962549,-104.13572259,-104.13572259
1205,52737.971,52385.554,32.4297276,32.4297276,-104.13580502,-104.13580502
1206,52783.224,52430.499,32.42982984,32.42982984,-104.13588737,-104.13588737
1207,52828.452,52475.445,32.42993163,32.42993163,-104.13597053,-104.13597053
1208,52873.739,52520.423,32.43003322,32.43003322,-104.13605423,-104.13605423
1209,52918.996,52565.401,32.43013508,32.43013508,-104.13613751,-104.13613751
1210,52964.243,52610.346,32.43023722,32.43023722,-104.13622007,-104.13622007
1211,53009.5,52655.292,32.43033913,32.43033913,-104.13630312,-104.13630312
1212,53054.753,52700.27,32.43044121,32.43044121,-104.13638594,-104.13638594
1213,53100.01,52745.237,32.4305431,32.4305431,-104.13646912,-104.13646912
1214,53145.247,52790.215,32.43064472,32.43064472,-104.13655278,-104.13655278
1215,53190.46,52835.161,32.43074609,32.43074609,-104.13663665,-104.13663665
1216,53235.702,52880.204,32.43084784,32.43084784,-104.1367205,-104.1367205
1217,53280.954,52925.27,32.43094945,32.43094945,-104.13680469,-104.13680469
1218,53326.216,52970.292,32.43105115,32.43105115,-104.13688838,-104.13688838
1219,53371.454,53015.303,32.43115311,32.43115311,-104.13697167,-104.13697167
1220,53416.696,53060.336,32.43125515,32.43125515,-104.13705483,-104.13705483
1221,53461.919,53105.357,32.4313569,32.4313569,-104.13713853,-104.13713853
1222,53507.141,53150.401,32.43145819,32.43145819,-104.13722279,-104.13722279
1223,53532.21,53175.336,32.4315142,32.4315142,-104.13726958,-104.13726958
1224,53577.472,53220.357,32.43161556,32.43161556,-104.13735394,-104.13735394
1225,53622.71,53265.368,32.43171722,32.43171722,-104.13743771,-104.13743771
1226,53667.963,53310.412,32.43181869,32.43181869,-104.13752197,-104.13752197
1227,53687.622,53329.964,32.43186246,32.43186246,-104.13755909,-104.13755909
1228,53732.87,53374.986,32.43196329,32.43196329,-104.13764435,-104.13764435
1229,53778.128,53419.965,32.4320654,32.4320654,-104.13772721,-104.13772721
1230,53823.381,53464.954,32.43216737,32.43216737,-104.13781041,-104.13781041
1231,53868.653,53509.932,32.43226957,32.43226957,-104.13789316,-104.13789316
1232,53913.895,53554.932,32.43237172,32.43237172,-104.13797613,-104.13797613
1233,53959.167,53599.943,32.43247331,32.43247331,-104.13806008,-104.13806008
1234,54004.448,53644.986,32.43257461,32.43257461,-104.13814477,-104.13814477
1235,54049.705,53689.997,32.43267569,32.43267569,-104.13822953,-104.13822953
1236,54094.977,53735.008,32.4327772,32.4327772,-104.13831364,-104.13831364
1237,54140.249,53780.008,32.43287933,32.43287933,-104.13839661,-104.13839661
1238,54185.516,53824.976,32.43298122,32.43298122,-104.13847982,-104.13847982
1239,54230.792,53869.965,32.43308291,32.43308291,-104.13856348,-104.13856348
1240,54276.064,53914.965,32.4331844,32.4331844,-104.13864753,-104.13864753
1241,54321.35,53959.997,32.4332858,32.4332858,-104.13873194,-104.13873194
1242,54366.598,54004.987,32.43338735,32.43338735,-104.13881578,-104.13881578
1243,54411.845,54049.954,32.43348935,32.43348935,-104.13889886,-104.13889886
1244,54457.082,54094.932,32.43359098,32.43359098,-104.13898254,-104.13898254
1245,54502.339,54139.877,32.4336924,32.4336924,-104.13906636,-104.13906636
1246,54547.567,54184.845,32.43379376,32.43379376,-104.1391505,-104.1391505
1247,54592.834,54229.801,32.43389557,32.43389557,-104.13923376,-104.13923376
1248,54635.165,54271.864,32.4339908,32.4339908,-104.13931175,-104.13931175
1249,54680.427,54316.81,32.43409226,32.43409226,-104.13939554,-104.13939554
1250,54725.684,54361.766,32.43419371,32.43419371,-104.13947937,-104.13947937
1251,54770.936,54406.744,32.43429533,32.43429533,-104.13956314,-104.13956314
1252,54816.144,54451.701,32.43439675,32.43439675,-104.13964713,-104.13964713
1253,54861.382,54496.646,32.43449824,32.43449824,-104.13973087,-104.13973087
1254,54906.556,54541.592,32.43460003,32.43460003,-104.13981413,-104.13981413
1255,54951.765,54586.559,32.43470189,32.43470189,-104.13989739,-104.13989739
1256,54996.954,54631.548,32.43480364,32.43480364,-104.13998098,-104.13998098
1257,55042.128,54676.493,32.43490499,32.43490499,-104.14006494,-104.14006494
1258,55087.298,54721.439,32.43500664,32.43500664,-104.14014841,-104.14014841
1259,55132.511,54766.428,32.43510867,32.43510867,-104.14023149,-104.14023149
1260,55177.744,54811.384,32.43521024,32.43521024,-104.140315,-104.140315
1261,55222.976,54856.33,32.4353118,32.4353118,-104.14039867,-104.14039867
1262,55268.199,54901.286,32.43541362,32.43541362,-104.14048195,-104.14048195
1263,55313.437,54946.221,32.43551561,32.43551561,-104.14056481,-104.14056481
1264,55358.64,54991.177,32.43561752,32.43561752,-104.14064784,-104.14064784
1265,55403.838,55036.133,32.43571927,32.43571927,-104.14073121,-104.14073121
1266,55449.06,55081.111,32.43582105,32.43582105,-104.14081472,-104.14081472
1267,55494.268,55126.068,32.43592277,32.43592277,-104.14089804,-104.14089804
1268,55539.486,55171.035,32.43602443,32.43602443,-104.14098165,-104.14098165
1269,55584.719,55215.98,32.43612642,32.43612642,-104.1410645,-104.1410645
1270,55629.946,55260.926,32.4362281,32.4362281,-104.14114796,-104.14114796
1271,55675.174,55305.86,32.43632933,32.43632933,-104.14123205,-104.14123205
1272,55720.406,55350.795,32.43643094,32.43643094,-104.14131558,-104.14131558
1273,55765.619,55395.729,32.43653281,32.43653281,-104.14139866,-104.14139866
1274,55810.832,55440.664,32.4366345,32.4366345,-104.14148199,-104.14148199
1275,55856.064,55485.62,32.4367361,32.4367361,-104.14156559,-104.14156559
1276,55887.995,55517.367,32.43680799,32.43680799,-104.14162445,-104.14162445
1277,55933.212,55562.312,32.43690994,32.43690994,-104.14170741,-104.14170741
1278,55978.445,55607.247,32.43701135,32.43701135,-104.14179131,-104.14179131
1279,56023.653,55652.203,32.4371128,32.4371128,-104.14187519,-104.14187519
1280,56068.9,55697.127,32.4372146,32.4372146,-104.14195835,-104.14195835
1281,56114.123,55742.072,32.43731648,32.43731648,-104.1420414,-104.1420414
1282,56159.355,55787.04,32.4374181,32.4374181,-104.14212513,-104.14212513
1283,56204.559,55831.996,32.43751941,32.43751941,-104.14220921,-104.14220921
1284,56249.817,55876.952,32.43762095,32.43762095,-104.14229298,-104.14229298
1285,56295.05,55921.93,32.43772285,32.43772285,-104.14237624,-104.14237624
1286,56340.278,55966.898,32.43782464,32.43782464,-104.14245965,-104.14245965
1287,56385.521,56011.843,32.43792625,32.43792625,-104.14254319,-104.14254319
1288,56430.74,56056.789,32.43802816,32.43802816,-104.14262629,-104.14262629
1289,56475.958,56101.734,32.43812966,32.43812966,-104.14270999,-104.14270999
1290,56521.19,56146.69,32.43823104,32.43823104,-104.142794,-104.142794
1291,56566.423,56191.647,32.43833291,32.43833291,-104.14287725,-104.14287725
1292,56611.67,56236.603,32.43843477,32.43843477,-104.14296047,-104.14296047
1293,56656.917,56281.559,32.43853651,32.43853651,-104.14304383,-104.14304383
1294,56702.194,56326.52,32.43863809,32.43863809,-104.14312752,-104.14312752
1295,56724.999,56349.224,32.43869443,32.43869443,-104.1431586,-104.1431586
1296,56770.237,56394.18,32.43881124,32.43881124,-104.14320733,-104.14320733
1297,56815.474,56439.147,32.43892805,32.43892805,-104.1432562,-104.1432562
1298,56860.726,56484.125,32.43904482,32.43904482,-104.14330529,-104.14330529
1299,56905.959,56529.092,32.43916137,32.43916137,-104.14335503,-104.14335503
1300,56951.191,56574.158,32.43927824,32.43927824,-104.14340471,-104.14340471
1301,56996.438,56619.147,32.43939504,32.43939504,-104.14345383,-104.14345383
1302,57041.681,56664.147,32.4395117,32.4395117,-104.14350352,-104.14350352
1303,57086.908,56709.136,32.43962829,32.43962829,-104.14355326,-104.14355326
1304,57132.107,56754.136,32.43974491,32.43974491,-104.14360308,-104.14360308
1305,57177.315,56799.125,32.43986164,32.43986164,-104.14365244,-104.14365244
1306,57222.534,56844.125,32.43997829,32.43997829,-104.14370212,-104.14370212
1307,57267.747,56889.125,32.440095,32.440095,-104.14375173,-104.14375173
1308,57312.921,56934.092,32.44021127,32.44021127,-104.14380234,-104.14380234
1309,57358.155,56979.071,32.44032764,32.44032764,-104.14385274,-104.14385274
1310,57403.339,57024.038,32.4404442,32.4404442,-104.14390244,-104.14390244
1311,57448.562,57068.983,32.44056071,32.44056071,-104.14395207,-104.14395207
1312,57493.77,57113.961,32.44067724,32.44067724,-104.14400202,-104.14400202
1313,57538.983,57158.94,32.44079369,32.44079369,-104.14405217,-104.14405217
1314,57584.196,57203.951,32.4409099,32.4409099,-104.14410338,-104.14410338
1315,57629.408,57248.918,32.44102627,32.44102627,-104.14415371,-104.14415371
1316,57674.621,57293.885,32.441143,32.441143,-104.14420286,-104.14420286
1317,57719.839,57338.852,32.44125967,32.44125967,-104.14425224,-104.14425224
1318,57765.042,57383.809,32.44137622,32.44137622,-104.14430184,-104.14430184
1319,57810.275,57428.765,32.44149271,32.44149271,-104.14435164,-104.14435164
1320,57855.487,57473.743,32.44160911,32.44160911,-104.14440199,-104.14440199
1321,57900.695,57518.7,32.4417255,32.4417255,-104.14445211,-104.14445211
1322,57945.884,57563.656,32.44184192,32.44184192,-104.14450207,-104.14450207
1323,57991.092,57608.612,32.44195837,32.44195837,-104.14455191,-104.14455191
1324,58036.295,57653.58,32.44207485,32.44207485,-104.14460187,-104.14460187
1325,58081.507,57698.547,32.44219131,32.44219131,-104.14465175,-104.14465175
1326,58126.725,57743.503,32.44230781,32.44230781,-104.1447015,-104.1447015
1327,58171.923,57788.449,32.4424243,32.4424243,-104.14475117,-104.14475117
1328,58217.166,57833.409,32.44254045,32.44254045,-104.14480216,-104.14480216
1329,58259.379,57875.42,32.44264634,32.44264634,-104.14485697,-104.14485697
1330,58300.965,57916.757,32.44274793,32.44274793,-104.14491778,-104.14491778
1331,58346.173,57961.713,32.44285735,32.44285735,-104.14498639,-104.14498639
1332,58391.405,58006.647,32.4429667,32.4429667,-104.14505498,-104.14505498
1333,58436.638,58051.593,32.44307658,32.44307658,-104.14512249,-104.14512249
1334,58481.851,58096.571,32.44318652,32.44318652,-104.14518999,-104.14518999
1335,58527.07,58141.549,32.44329651,32.44329651,-104.14525749,-104.14525749
1336,58572.293,58186.527,32.44340664,32.44340664,-104.14532462,-104.14532462
1337,58617.511,58231.495,32.44351658,32.44351658,-104.14539212,-104.14539212
1338,58662.73,58276.462,32.44362662,32.44362662,-104.14545934,-104.14545934
1339,58707.953,58321.429,32.44373657,32.44373657,-104.14552686,-104.14552686
1340,58753.172,58366.385,32.44384637,32.44384637,-104.14559455,-104.14559455
1341,58798.404,58411.364,32.4439563,32.4439563,-104.14566216,-104.14566216
1342,58843.612,58456.342,32.44406637,32.44406637,-104.14572944,-104.14572944
1343,58888.82,58501.353,32.44417698,32.44417698,-104.14579571,-104.14579571
1344,58933.974,58546.287,32.44428729,32.44428729,-104.14586212,-104.14586212
1345,58979.103,58591.167,32.4443962,32.4443962,-104.14593126,-104.14593126
1346,59024.316,58636.145,32.44450566,32.44450566,-104.14599998,-104.14599998
